spa|pbb
Dios lo ofreció como un sacrificio de expiación que se recibe por la fe en su sangre, para demostrar así su justicia. Anteriormente, en su paciencia, Dios había pasado por alto los pecados;|Aça' Kristo txã'wẽ kluuste uuniijũk Dxusa's yaakxsa txãniiteywe'sx pkal peltunãynimée ũsu'ne'ta txãa pkaltxi Dxusa' peltunãy, aça' txajũtx yuuwemeesa jĩni yuu.
pero en el tiempo presente ha ofrecido a Jesucristo para manifestar su justicia. De este modo, Dios es justo y, a la vez, el que justifica a los que tienen fe en Jesús.|Sa' naa ensuwe'sx pkaltxiwa txã'wẽyçxáak Dxusa' txagaçxhíi Kristo kluuste uuniijũjx peltunãyçxa nvxiht, yuuwemeesa yuukahn maawa Kristo's jxpa'gawa'jsa yuutxi'.
¿Dónde, pues, está la jactancia ? Queda excluida. ¿Por cuál principio? ¿Por el de la observancia de la ley? No, sino por el de la fe.|Aça' ¿kĩh yuupa'ga kwe'sxçxáa ewsatha'w sũhna weeçx yaakikxtha'w? Txã'wẽ yaakxwa'ja' pçuk. ¿Kĩh yuupa'gaga iiwejçx yaakxwa'ja' pçu? Jesusa's ũusuh jxuka yajkxçxa jxpa'ganisa yakha', iiwejçx yaakxwa'j kaseje'çme', txãa pa'gak iiwejçx yaakxwa'ja' pçu. Txã'wẽme' nyafxíi yu' ley jxkaahnitx kxteythu yu' sũhte', iiwejçx yaakxwa'jçxáak kaseje'.
Porque sostenemos que todos somos justificados por la fe, y no por las obras que la ley exige.|Txãa pa'ga jiitha'w ley jxkaahni's nvxihtçxa, naasáa Kristo yuuçxá's ũusuh jxuka yajkxçxa jxpa'gateçxáa, yuuwemée ewsa yuuna ya'pa'ja'k nasa ma'wẽsawa jxuka.
¿Es acaso Dios solo Dios de los judíos? ¿No lo es también de los gentiles ? Sí, también es Dios de los gentiles,|Dxusa' judiuwe'sxçxáatx pu'çxçxa', judiu ji'jmée vxite nasa yuutxi' pu'çxwa'jsamée wáana açne'kwe i'kwe'sxçxáa iiwejçx yaaki'. Txã'wẽ yuumée judiu ji'jmée vxite nasatxwa pu'çxwa'jsaíiçxá'.
pues no hay más que un solo Dios. Él justificará por la fe a los que están circuncidados y, mediante esa misma fe, a los que no lo están.|Teeçx Dxusçxáa jxukaysawe'sxtxi pu'çxwa'jsa', cirkuncidãynisaçxawa Jesusna ũusuh jxuka yajkxna jxpa'gateçxáa yuuwemeesa ya'yuuna. Sa' txã'wẽy cirkuncidãynimeesaçxawa Jesusna ũusuh jxuka yajkxna jxpa'gateçxáa yuuwemée ewsa ya'yuuna.
¿Quiere decir que anulamos la ley con la fe? ¡De ninguna manera! Más bien, confirmamos la ley.|Txã'wẽ Jesusna ũuste jxpa'gawa'jçxá's pta'sxçxa', ley yu' pu'çxwa'jsame' jĩçxa txã'jĩ'çmeetha'w, wejxwa ley jxkaahni's kxtey yuuwa'ja'stha'w pta'sxi'.
Entonces, ¿qué diremos en el caso de nuestro antepasado Abraham?|Kwe'sx yaçgawe'sx Abrahana's ũus miiyajkxwe wakx: Txã' ¿kĩhga yũu yuuwemeesa yuuna pa'jya'?
En realidad, si Abraham hubiera sido justificado por las obras, habría tenido de qué jactarse , pero no delante de Dios.|Abrahana' kĩhçxáawa yũuçxa txã'wẽ yuuwemée ewsa yuuna pa'jwaça', txã'wẽ yũuçxath ewsa yuuna pa'j sũhna iiwejçx yaakxwa'ja's ji'phuwa'j ne' yu'. Nawa kĩhwa yũumeeçxak ewsa yuuna pa'j, naa pa'ga iiwejçx yaakxwa'j ji'phmeek yu'.
Pues ¿qué dice la Escritura? «Le creyó Abraham a Dios, y esto se le tomó en cuenta como justicia».|Txajíik Dxus librute pta'sxçxa': Abrahana' ũusuh yuuçxáak Dxusa' kxtey yuuna sũhna yajkx. Txã'wẽ yaakxpa'gaçxáa ewsa yuuk jĩ'k.
Ahora bien, cuando alguien trabaja, no se le toma en cuenta el salario como un favor, sino como una deuda.|Peekx jii i'kwe: Kĩhçxáawa mjĩipa'ga dukhnisa' peesnisame'; txã' mjĩipa'ga dukhnisa', yuula's dewenisa'.
Sin embargo, al que no trabaja, sino que cree en el que justifica al malvado, se le toma en cuenta la fe como justicia.|Nawa kĩh yuhwa yũumeeçxawa, naasáa pkalsatx nwe'wesa Dxusa's yuuçxáa ũusuh jxuka yajkxteçxáa, Dxusa' txã'sa' yuuwemeesak vxitu'.
David dice lo mismo cuando habla de la dicha de aquel a quien Dios le atribuye justicia sin la mediación de las obras:|Txajíik kĩh yuhwa yũumeeçxawa yuuwemeesa yuuçxa weçxana fxi'zewa'ja's Davxida' we'we na'jĩna:
«¡ Dichosos aquellos a quienes se les perdonan las transgresiones y se les cubren los pecados!|Yuuwemeesag jĩna Dxusa' we'wete', Yuuwemée neeyũusaawe'sxa' weçxanatx fxi'ze'.
¡Dichoso aquel cuyo pecado el Señor no tomará en cuenta!»|Maanawa txãawe'sx pkaltxi khũkhte', weçxana fxi'zetxna jĩ'k.
¿Acaso se ha reservado esta dicha solo para los que están circuncidados? ¿Acaso no es también para los gentiles ? Hemos dicho que a Abraham se le tomó en cuenta la fe como justicia.|Na'wẽ weçxana fxi'zewa'ja's pta'sxi'k txã' ¿cirkuncidãynisawe'sx jĩiçxáa wáana, meeçxa' cirkuncidãynimeesawe'sx jĩi yã'jçxa wáanakx? ¿Maa sũju'kwe? Ew jiyuya' Abrahana's miiyajkxwe. Txã' ũusuh yuuçxáa Dxusa's yaakxpa'ga yuuçxáak yuuwemée yuuna pa'j jĩ'k.
¿Bajo qué circunstancias sucedió esto? ¿Fue antes o después de ser circuncidado? ¡Antes, y no después!|Aça' Abrahana' ¿bagaçxga txã'wẽ ewsa yuuna pa'j? ¿Cirkuncidãynijũ', meeçxa' cirkuncidãynimey wá' yuuwemée ewsa yuuna pa'j? Ew jiitha'w cirkuncidãyni yuumeyku yuuwemée ewsa yuuna pa'j. Txãa e'suk Abrahana' cirkuncidãyni yuu.
Es más, cuando todavía no estaba circuncidado, recibió la señal de la circuncisión como sello de la justicia que se le había tomado en cuenta por la fe. Por tanto, Abraham es padre de todos los que creen, aunque no hayan sido circuncidados, y a estos se les toma en cuenta su fe como justicia.|Nawa txãa cirkuncision yu' naasáa Dxusa's ũusuh jxuka yaakxpa'ga yuuçxáa yuuwemeesak yuu jĩna kakwete snxal ki'pnisaçxá'. Txãa pa'gak Abrahana' tata na'wẽ kaseje', makwe cirkuncidãynimeesaçxawa Dxusa's ũusuh jxuka yaakxsawe'sx maawa jxukaysatx. Aça' maawa Abrahan na'wẽy cirkuncidãynimeesaçxawa ũusuh jxuka yaakxsa yuutxi's Dxusa' txã'wẽyçxáa yuuwemeesa vxituna.
Y también es padre de aquellos que, además de haber sido circuncidados, siguen las huellas de nuestro padre Abraham, quien creyó cuando todavía era incircunciso.|Abrahana' cirkuncidãynisawe'sxtewa isa tata na'wẽsa yuja', txãawe'sx yuu Abrahan na'wẽy Dxusa's ũusuh jxuka yaakxwa'ja's ji'phute yu'.
En efecto, no fue mediante la ley como Abraham y su descendencia recibieron la promesa de que él sería heredero del mundo, sino mediante la fe, la cual se le tomó en cuenta como justicia.|Aytewa Abrahana' na'wẽçxáak yuu txã'sna miiyajkxwe: Abrahan vxite' txajx ji'jwe'sx jĩi Dxusa' puutx we'wek naa kiwe's jxuka txãawe'sxçxaçxáa yamuwa'ja's. Nawa Abrahana' leya's yaakxpa'gaçxáa txã'wẽ Dxusa' yamuwa'ja's puutx we'weme', naasáa Abrahana' ũusuh yuuçxáak Dxusa's jxuka yajkx, txãa pa'ga yuuçxáak ewgu yuu jĩçxa naa kiwete yamuwa'ja's vxit.
Porque, si los que viven por la ley fueran los herederos, entonces la fe no tendría ya ningún valor y la promesa no serviría de nada.|Txã'wẽ leya's nwẽese'jsaçxáa naa kiwe's yamuwa'jsawaça', ũusuhçxáa Dxusa's yaakxsa' yamuwa'jsamée ne'ta yu', aça' kiwe ũsu'nja jĩna Dxus puutx we'wenisa' kxulne' yuuwa'j yu'.
La ley, en efecto, acarrea castigo. Pero donde no hay ley, tampoco hay transgresión.|Ley ũste', txã'sna kxtey yuumeeçxa', yuuwesak ya'yu'. Nawa ley meete', ¿ma'wẽ leya's kxtey yuuya' ya'ãjakx?
Por eso la promesa viene por la fe, a fin de que por la gracia quede garantizada para toda la descendencia de Abraham; esta promesa no es solo para los que son de la ley, sino para los que son también de la fe de Abraham, que es nuestro padre en común|Txã'wẽ leymée pa'gaíiçxáak Abrahana' ũusuh yuuçxáa Dxusa's jxuka yajkx, aça' txã'wẽ yaakxpa'gak Dxusa' naa kiwete jxuka yamuwa'ja's puutx we'we Abrahan ji'jwe'sxtxi. Txãa puutx we'wenisa' leya's ji'phsawe'sx jĩiçxáa meea', Abrahanwa ma'wẽga Dxusa's ũusuh yuuçxáa jxuka yajkx txã'wẽy yũusawe'sx jĩi yã'jçxa. Txãa pa'ga Abrahana' kwe'sx jxukaysate tata'.
delante de Dios, tal como está escrito: «Te he confirmado como padre de muchas naciones». Así que Abraham creyó en el Dios que da vida a los muertos y que llama las cosas que no existen como si ya existieran.|Txajíik Dxus librutewa na'jĩ': Nasa maazkuẽesatewa jxukaysate tata yuuwa'jsa idxa's nvxiituçthu jĩk Dxusa'. Dxus yakha' kĩh yuhwa thẽyme'. Txã' uusaatxwa ki' ĩtxi vxitu'k, sa' kĩh yuhwa vxyaawa'jmeetewa, kaavxya'ja'ja'k.
Contra toda esperanza, Abraham creyó y esperó, y de este modo llegó a ser padre de muchas naciones, tal como se le había dicho: «¡Así de numerosa será tu descendencia!»|Dxus Abrahan yakh puutx we'wenisa' weh yuhwa kxtey yuuwa'jsamée na'wẽçxáak yu'. Nawa Abrahana' txãa sũhmée Dxus we'weni' kxtey yuuna sũhnaçxáak ũuste yu'akh. Aça' Dxus we'weçxa': Iidx ji'ja' iiméh seena' kuh yuutxna jĩna we'weni' kxtey yuuyujk. Txãa pa'gak nasa maazkuẽesatewa jxukaysate tata yuu.
Su fe no flaqueó, aunque reconocía que su cuerpo estaba como muerto, pues ya tenía unos cien años, y que también estaba muerta la matriz de Sara.|Abrahana' uuwa'ja'sçxáa yã'kh ũythasna ũsu', cien anxu ji'phuçyã'kh yu' naa pa'ga. Aça' Sara' bagaçxte yuhwa luuçx ji'phuwa'jsameek yu', txã'wẽçxáamée thẽ'khweyã'kh yu'. Makwe txã'wẽtewa, Dxusa' pu'çxhina sũhwa'j yuuçxá'sku ji'phu' Abrahana'.
Ante la promesa de Dios no vaciló como un incrédulo, sino que se reafirmó en su fe y dio gloria a Dios,|Txãasak Dxus we'weni's jxpubana kuh jwed yajkxmée Dxusa' kxtey yuuna sũhna yuuçxáa yajkxna Dxusa's weçxa.
plenamente convencido de que Dios tenía poder para cumplir lo que había prometido.|Txãa pa'gatey Dxusa' txajx we'weni yu'sa' jxuka kxtey yuuwa'jsa' sũhna yuuçxáak fxi'ze.
Por eso se le tomó en cuenta su fe como justicia.|Txã'wẽ Dxus we'weni's ma'wẽçxáa yuhwa jxpubamée kxtey yuuna sũhwa'j yuuçxá's ũuste yaakxpa'gak Dxusa' Abrahana's yuuwemeesa vxit.
Y esto de que «se le tomó en cuenta» no se escribió solo para Abraham,|Nawa Abrahançxáak yuuwemée ewsa yuu jĩna fxi'jni yuume'.
sino también para nosotros. Dios tomará en cuenta nuestra fe como justicia, pues creemos en aquel que levantó de entre los muertos a Jesús nuestro Señor.|Kwe'sxtxiwa ja'da we'weçxak txã'jĩ', txãa pa'gatey kwe'sxwa Jesusa's ĩtxi vxit-sa Dxusa's ũusuh jxuka yaakxpa'gaçxáa yuuwemeesatha'w.
Él fue entregado a la muerte por nuestros pecados, y resucitó para nuestra justificación.|Kwe'sxtxi yuuwemeesa vxit-ya'íiçxáak Dxusa' Jesukristo's pkalsawe'sx pa'gate uuwa'j vxitçxa ki' ĩtxi vxit.
En consecuencia, ya que hemos sido justificados mediante la fe, tenemos paz con Dios por medio de nuestro Señor Jesucristo.|Txã'wẽ Dxusa's ũusuh yuuçxáa jxuka yaakxpa'gaçxáa Dxusa' kwe'sxtxi's yuuwemeesak vxit aça' ãçxha' Dxus yakh wẽt fxi'zewa'ja's ji'ptha'w, kwe'sxtxi jxpe'jsa Jesukristo nwe'wepa'ga.
También por medio de él, y mediante la fe, tenemos acceso a esta gracia en la cual nos mantenemos firmes. Así que nos regocijamos en la esperanza de alcanzar la gloria de Dios.|Txã'wẽ Kristo kwe'sxtxi nwe'wepa'ga yuuçxáatha'w Dxus yakh wẽt fxi'zewa'the pa'j, Jesukristo's ũusuh jxuka yaakxpa'ga. Txãasa ãçxha' Dxus tasxte pa'jwa'ja's ji'ptha'w, txãasatha'w wala weçxá'.
Y no solo en esto, sino también en nuestros sufrimientos, porque sabemos que el sufrimiento produce perseverancia;|Sa' Dxus tasxte pa'jwa'ja'sçxáa yajkxçxa weçxamée, naa kiwete nxuswa'ja'swa weçxa'tha'w, txãa pa'gatey nxuswa'j en pa'the', jweeíiçxáak Dxusa's çxhãçxha yaakxwa'j kaseje'.
la perseverancia, entereza de carácter; la entereza de carácter, esperanza.|Aça' Dxusa's çxhãçxha yaakxwa'j kasehte, Dxus yakh txuteméek ya'fxi'ze'. Aça' Dxus yakh txutemée fxi'zeçxa', Dxus luuçxtha'w sũhwa'ja's ya'ji'phu'k.
Y esta esperanza no nos defrauda, porque Dios ha derramado su amor en nuestro corazón por el Espíritu Santo que nos ha dado.|Aça' Dxus luuçxyã'ja', weh yuhwa ya'thame'çme', txãa pa'gatey kwe'sx ũuste Dxus Espirituçxáa jxuka khẽeçxa ũsna Dxus peeygãaniçxá's kaajiyu'jna.
En verdad, como éramos incapaces de salvarnos, en el tiempo señalado Cristo murió por los malvados.|Kwe'sxçxáa yu' ya'nwe'wewa'ja's ãjameeyã'the', Kristo naa kiwete kĩiwa'j en ãhte' pa'jçxa kwe'sx ewmeesa pa'gate uuk nwe'weya'.
Difícilmente habrá quien muera por un justo, aunque tal vez haya quien se atreva a morir por una persona buena.|Kim yuhwa nasa ewmeesatx peeygãhçxa nwe'weya' uumeena. Meeçxa' maaíi yu' txã'wẽ yuuwáatxna, nawa nasa ewsateçxáa txã'wẽ yuutxna.
Pero Dios demuestra su amor por nosotros en esto: en que, cuando todavía éramos pecadores, Cristo murió por nosotros.|Kwe'sx yakh yu' txã'wẽ ewmeesa pa'gate uuwa'ja' wala thẽya', nawa Dxusa' kwe'sx ewmeesatewa peeygãhçxa txajx Nçxi'ka's naa kiwete kaakh, ewmeesa kwe'sx pa'gate uukahn.
Y ahora que hemos sido justificados por su sangre, ¡con cuánta más razón, por medio de él, seremos salvados del castigo de Dios!|Txã'wẽ Kristo kwe'sx pa'gate uupa'ga nwe'wenisatha'w yuu, sa' nmeh ente kastigo iiméh seena'sate yu' wejx nwe'wenisa yu'nja'w.
Porque si, cuando éramos enemigos de Dios, fuimos reconciliados con él mediante la muerte de su Hijo, ¡con cuánta más razón, habiendo sido reconciliados, seremos salvados por su vida!|Txãa pa'gatey kwe'sxa' Dxusa's açesateyuhwa, txãa yakh fxi'zewa'ja's vxitku Kristo's uuwa'j vxitçxa, na' ãçxh yu' Kristo uupa'ga yuuwemeesatha'w na' wejx nwe'wenisa yu'nja'w.
Y no solo esto, sino que también nos regocijamos en Dios por nuestro Señor Jesucristo, pues gracias a él ya hemos recibido la reconciliación.|Txã'wẽ yũupa'gatha'w Dxusa's wala weçxá', kwe'sxtxi nwe'wesa Jesukristo' Dxus yakh fxi'zewa'ja's vxitku naa pa'ga.
Por medio de un solo hombre, el pecado entró en el mundo, y por medio del pecado entró la muerte; fue así como la muerte pasó a toda la humanidad , porque todos pecaron.|Pkala' naa kiwete teeçx nasate yuuçxáa u'kaçxak uuwa'ja's vxit, txãa pa'gatx jxukaysa naa kakwe uuwa'ja's ji'phu, pkalte wetepa'ga.
Antes de promulgarse la ley, ya existía el pecado en el mundo. Es cierto que el pecado no se toma en cuenta cuando no hay ley;|Ley kasehmey, pkala' naa kiwete ũsyã'kh yu'. Nawa ley pta'sxçxa: Naa ewmeesa' jĩna pta'sx ja'damée yu', ewmeesana sũhwa'ja's ya'ji'phu'çmeene'.
sin embargo, desde Adán hasta Moisés la muerte reinó, incluso sobre los que no pecaron quebrantando un mandato, como lo hizo Adán, quien es figura de aquel que había de venir.|Ley yu' meetewa, pkal ũsyã'the íitx Moises meetey Adanwe'sx jxukaysa peekx kakwe uuwa'j ena's ji'phu, Adan na'wẽy yu' mée yũuçxa pkalte wetetewa, uu ena' ja'daçxaçxáak pa'j. Ew yajkxte yu', Adana' naa kiwete kĩiwa'jsa ũsu'k txãa na'wẽsak yu'.
Pero la transgresión de Adán no puede compararse con la gracia de Dios. Pues, si por la transgresión de un solo hombre murieron todos, ¡cuánto más el don que vino por la gracia de un solo hombre, Jesucristo, abundó para todos!|Nawa Adan pkal yakh vxite' kwe'sx ewte neeyũunisa yakha' weh yuhwa ja'dameeta'. Teeçx piçthẽ'j pkalte wetepa'ga yuuçxáa jxukaysatx uuwa'ja's ji'phu, naapkaçxha' teeçx piçthẽ'j Jesukristo pa'ga yuuçxáa jxukaysatx txãa pkaluh ewte neeyũuwa'ja's ji'phu. Txã' jxukaysatxku nwe'we naa pa'ga jxthaakwe wala ewsak yu'.
Tampoco se puede comparar la dádiva de Dios con las consecuencias del pecado de Adán. El juicio que lleva a la condenación fue resultado de un solo pecado, pero la dádiva que lleva a la justificación tiene que ver con una multitud de transgresiones.|Teeçx piçthẽ'jsa pkal yuuk txãa pkal yakh Dxus ũsku ewte neeyũuwa'ja's txãa yakha' weh yuhwa ja'dameeta'. Txãa pa'gatey teeçxsa teedxi'j pkal yũunisaçxáa maazkuẽe us pkalsatewa ãhsak yu', naapkaçxha' Dxus ũsku ewte neeyũuwa'ja's txã' maazkuẽe pkal ji'phsatewa txãaju yuuwemeesak vxitna pa'j.
Pues, si por la transgresión de un solo hombre reinó la muerte, con mayor razón los que reciben en abundancia la gracia y el don de la justicia reinarán en vida por medio de un solo hombre, Jesucristo.|Teeçxsa yuuwe yuupa'gaçxáa, uuwa'ja' nesku yuuna pa'j. Aça' bagaçxte yuhwa pçumée ĩtxi fxi'zewa'ja' wejx txã'wẽ bagaçxtewa nes yuuna Jesukristopa'ga.
Por tanto, así como una sola transgresión causó la condenación de todos, también un solo acto de justicia produjo la justificación que da vida a todos.|Adan ewmée yũunisa' jxukaysatxku ewmeekhẽ vxitna pa'j, naapkaçxha' Jesukristo ew yũunisa' nasa jxukaysatxku yuuwemée ewsa vxit.
Porque así como por la desobediencia de uno solo muchos fueron constituidos pecadores, también por la obediencia de uno solo muchos serán constituidos justos.|Txã'wẽ teeçx piçthẽ'j Dxusa's nwẽese'pha'gameeçxáa jxukaysatx pkalsa yuu, naapkaçxha' teeçx piçthẽ'j Dxusa's nwẽese'pha'gaçxáa jxukaysa yuuwemeesatx yuuna pa'j.
En lo que atañe a la ley, esta intervino para que aumentara la transgresión. Pero, allí donde abundó el pecado, sobreabundó la gracia,|Kĩhçxah yũunisa txã'wẽ pkaltewa jxuka ãate jiyukahn íiçxáak leya' kaseh. Aça' pkala's txã'wẽ ew jiyuçpkaçxha', Dxus peeygãanisa yu' jwee íiçxáak thaakwe wala vxyaa.
a fin de que, así como reinó el pecado en la muerte, reine también la gracia que nos trae justificación y vida eterna por medio de Jesucristo nuestro Señor.|Pkala' uuwa'ja'sku vxit, naapkaçxha' Dxus peeygãani' pçumée ĩtxi fxi'zewa'ja'sku vxit Jesukristo nwe'wepa'ga.
¿Qué concluiremos? ¿Vamos a persistir en el pecado para que la gracia abunde?|Dxus peeygãhna peltunãyni' jweeíiçxáa nes yuukahn, ¿pkalte fxi'zena nesmtha'w yuu? ¿Maa sũju'kwe'?
¡De ninguna manera! Nosotros, que hemos muerto al pecado, ¿cómo podemos seguir viviendo en él?|Kwe'sxa' peena yu' pkalte fxi'zewa'jsameetha'w, txãa pa'gatey pkaluh txuteeçxa peena yu' nwẽese'jwa'jsa meeyã'tha'w, sa' ¿kĩjxa'çxáa jwee pkalte fxi'zena nes yuukxtha'w?
¿Acaso no sabéis que todos los que fuimos bautizados para unirnos con Cristo Jesús en realidad fuimos bautizados para participar en su muerte?|Meeçxa' jiyu'çmeewá'kwe, nawa maawa Kristo Jesus yakh fxi'zeya' yu'te ya'bautisãynijũ', Kristo yakh ja'da uusáa na'wẽtha'w yu'. Yu'te ya'bautisãyni txã'wẽ Kristo yakh ja'da uuçxa pedaní na'wẽ yũunisa'.
Por tanto, mediante el bautismo fuimos sepultados con él en su muerte, a fin de que, así como Cristo resucitó por el poder del Padre, también nosotros llevemos una vida nueva.|Txãa pa'ga kwe'sxa' uuçxa pedani na'wẽsatha'w yuu, aça' Kristowa ma'wẽga Dxus pu'çxte uuniijũwa ki' ĩtxi yuu aça' kwe'sxwa txã'wẽy yuusaatha'w. Txãasa wala ew fxi'zewa'j ji'ptha'w.
En efecto, si hemos estado unidos con él en su muerte, sin duda también estaremos unidos con él en su resurrección.|Kwe'sxa' Kristo yakh ja'da uusáa na'wẽ yuuçxa, txãa yakh fxi'zena ũstha'w, txãa na'wẽy ĩtxi yuuçxa.
Sabemos que nuestra vieja naturaleza fue crucificada con él para que nuestro cuerpo pecaminoso perdiera su poder, de modo que ya no siguiéramos siendo esclavos del pecado;|Txãasa jiitha'w Kristo' kwe'sx pkala's ivxiituya' kluuste uuk, kwe'sxa' peena yu' pkalte fxi'zekahmen.
porque el que muere queda liberado del pecado.|Aça' pkala' peena yu' jxkaajxa' ãjawa'jsame', txã'wẽ uusáa na'wẽ yuusa yã'txhi's.
Ahora bien, si hemos muerto con Cristo, confiamos que también viviremos con él.|Txãa pa'gatey kwe'sxa' Kristo yakh ja'da uusáa na'wẽ yuuçxa ãçxha' txãa yakh ĩtxi fxi'zena ũstha'w naa pa'ga.
Pues sabemos que Cristo, por haber sido levantado de entre los muertos , ya no puede volver a morir; la muerte ya no tiene dominio sobre él.|Kwe'sxa' jiitha'w Kristo' uuçxawa ki' ĩtxi yuunijũyã'ja', uu ena' peena yu' pa'jmeena txã'sa'.
En cuanto a su muerte, murió al pecado una vez y para siempre; en cuanto a su vida, vive para Dios.|Kristo' pkala's nmeh ivxiituya' teedxi'j yuuçxáak uu, txajũyã'ja' bagaçxte yuhwa peena yu' uuya'mée. Sa' ãçxha' Dxus yakh ĩtxi nes yuuwa'jsa' bagaçx entewa.
De la misma manera, también vosotros consideraos muertos al pecado, pero vivos para Dios en Cristo Jesús.|I'kwe'sxwa txã'wẽy uusáa na'wẽçxáa mfxi'zewe, pkala's peena yu' nwẽese'jmée naasáa Dxus yakh yuuçxáa mfxi'zewe, Jesukristo's pi'kxçxa.
Por lo tanto, no permitáis que el pecado reine en vuestro cuerpo mortal, ni obedezcáis a vuestros malos deseos.|Pkala' peena yu' jxkaahwa'j ji'phme' i'kwe'sx kakwete, nawa nwẽese'jewá'kwe aça' txãaíi ki' jxkaajana.
No ofrezcáis los miembros de vuestro cuerpo al pecado como instrumentos de injusticia; al contrario, ofreceos más bien a Dios como quienes han vuelto de la muerte a la vida, presentando los miembros de vuestro cuerpo como instrumentos de justicia.|I'kwe'sx kakwe's pkalte kselpi'jnuwe, wejxwa Dxus kusete mekselpi'jwe, txãa pa'gatey Dxusa'sçxáa selpiiya' sũhçxa ki' ĩtxi yuusáa na'wẽsa i'kwe naa pa'ga. Aça' i'kwe'sx kakwe' Dxus kusete ewsa yuuçxáana selpiina.
